US009052008,43.732224,-96.631485,1,25200,479th Ave,Logan,SD,57030,0.9
US1INPM0004,39.854513,-86.979939,1,100,Indiana AVE,RUSSELLVILLE,IN,46175,
US1INPM0006,39.850261,-86.992776,1,12900,COUNTY ROAD 800  N,RUSSELLVILLE,IN,46175-9737,0.9
US1INPM0007,39.844783,-86.999629,1,8400,STATE ROAD 236  W,RUSSELLVILLE,IN,46175-9757,0.9
US1INPM0008,39.762774,-86.92276,1,4250,US HWY 36  W,BAINBRIDGE,IN,46105,0.9
US1INPM0009,39.626284,-87.001402,1,8300,COUNTY ROAD 250  W,GREENCASTLE,IN,46135-7752,0.9
US1INPM0010,39.588539,-86.81656,1,2,WOODLAND HTS,Warren,IN,46135,
US1INPM0011,39.621725,-86.778619,1,2700,COUNTY ROAD 425  S,GREENCASTLE,IN,46135-7944,
US1INPM0012,39.523857,-86.990661,1,9700,COUNTY ROAD 765  S,REELSVILLE,IN,46171-8730,
US1INPM0013,39.660637,-86.820783,1,1548,Range Line Rd E,Greencastle,IN,46135,
US1INPR0001,39.859492,-87.01369,1,10984,CO RD 650N,Russellville,IN,47989,0.9
US1INPS0001,38.197316,-87.823194,1,11000,PUMPKIN RUN RD ,POSEYVILLE,IN,47633-9473,0.9
US1INPT0001,41.53055,-87.070709,1,698,VLASTA CRT,VALPARAISO,IN,46385,
US1INPT0002,41.590703,-87.10516,1,1080,200  N,Crocker,IN,46304,0.9
US1INPT0003,41.467454,-87.087319,1,2252,SAINT JOSEPH LANE,VALPARAISO,IN,46383,0.9
US1INPT0004,41.656844,-87.076133,1,100,Bote DR,CHESTERTON,IN,46304,
US1INPT0005,41.495056,-87.041212,1,2900,Lakepointe Dr,Valparaiso,IN,46383,
US1INPT0006,41.474424,-87.059382,1,702,Franklin ST,VALPARAISO,IN,46383,
US1INPT0007,41.502424,-87.045578,1,3701,MEADOWLAKE DR ,VALPARAISO,IN,46383-5339,0.9
US1INPT0008,41.470621,-87.043326,1,1406,Wood ST,VALPARAISO,IN,46383,0.9
US1INPT0009,41.544332,-87.103791,1,194,Mallard DR,VALPARAISO,IN,46385,
US1INPT0010,41.460117,-87.060891,1,1,south ST,VALPARAISO,IN,46383,0.9
US1INPT0011,41.566151,-87.121466,1,916,Plantation RD,VALPARAISO,IN,46385,0.9
US1INPT0012,41.434325,-87.113011,1,242,Division RD W,VALPARAISO,IN,46385,0.9
US1INPT0013,41.439895,-87.160306,1,495,BELLA CRT,VALPARAISO,IN,46385,
US1INPT0014,41.578874,-87.007761,1,1002,COUNTRY CREEK LANE,CHESTERTON,IN,46304,
US1INPT0017,41.595805,-87.05165,1,123,Beverly DR,CHESTERTON,IN,46304,
US1INPT0018,41.367358,-87.162501,1,462,SOUTH 500  W,VALPARAISO,IN,46385,0.9
US1INPT0019,41.526598,-87.143616,1,632,MCCOOL RD ,VALPARAISO,IN,46385-8242,
US1INPT0020,41.455744,-87.086384,1,1300,Muscatatuck DR,VALPARAISO,IN,46385,0.9
US1INPT0021,41.464646,-87.102686,1,200,DAVID RD ,VALPARAISO,IN,46385-5304,
US1INPT0024,41.399159,-87.030523,1,100,BAYBERRY CT ,VALPARAISO,IN,46383-7850,0.9
US1INPT0025,41.455929,-87.145411,1,410,WILSHIRE CRT,VALPARAISO,IN,46385,0.9
US1INPT0026,41.564926,-87.061197,1,29,EAST 900  N,CHESTERTON,IN,46304,
US1INPT0027,41.596274,-87.060903,1,801,CHESTNUT BLVD,CHESTERTON,IN,46304,0.9
US1INPT0028,41.444417,-87.120839,1,285,DURNESS CRT,VALPARAISO,IN,46385,0.9
US1INPT0029,41.471568,-87.05373,1,300,College AVE,VALPARAISO,IN,46383,
US1INPT0030,41.432045,-87.145952,1,13,CHERRYWOOD LANE S,VALPARAISO,IN,46385,0.9
US1INPT0031,41.465962,-87.110595,1,201,WEBLOS TRAIL,VALPARAISO,IN,46385,0.9
US1INPT0032,41.582248,-87.166244,1,2413,NORMAN,PORTAGE,IN,46368,
US1INPT0033,41.445195,-87.051067,1,2552,Sager RD,VALPARAISO,IN,46385,0.9
US1INPT0034,41.594965,-87.089877,1,1561,LOB WEDGE LANE,CHESTERTON,IN,46304,
US1INPT0036,41.541436,-87.126908,1,734,734-1 BALTIMORE,VALPARAISO,IN,46385,0.9
US1INPT0037,41.529667,-87.060912,1,657,SLALOM LANE,VALPARAISO,IN,46383,0.9
US1INPT0040,41.47808,-87.181445,1,295,N 600  W,VALPARAISO,IN,46385,0.9
US1INPT0041,41.495241,-87.033306,1,3010,GLENEAGLES BLVD ,VALPARAISO,IN,46383-2876,0.9
US1INPT0043,41.585084,-87.018145,1,1047,NORTH 250  E,CHESTERTON,IN,46304,0.9
US1INPT0044,41.392362,-87.217308,1,295,County Line RD S,CROWN POINT,IN,46307,
US1INPT0051,41.57951,-87.193628,1,5738,EVERGREEN AVE ,PORTAGE,IN,46368-1914,0.9
US1INPT0057,41.69073,-86.974926,1,8,Merrivale AVE S,BEVERLY SHORES,IN,46301,0.9
US1INPT0059,41.627573,-87.184435,1,4,Turret Rd,Ogden Dunes,IN,46368,
US1INPT0060,41.427634,-87.208021,1,53,MORENA TERR,CROWN POINT,IN,46307,
US1INPT0062,41.442235,-87.186632,1,53,Liberty Lakes DR N,VALPARAISO,IN,46385,0.9
US1INPT0063,41.49734,-87.073107,1,3202,SADDLEBROOK CROSSING,VALPARAISO,IN,46385,0.9
US1INPT0064,41.487788,-87.027636,1,2704,EISENHOWER AVE,VALPARAISO,IN,46383,0.9
US1INPT0069,41.618908,-87.082414,1,305,Lake Vista DR,CHESTERTON,IN,46304,0.9
US1INPT0070,41.542092,-86.97873,1,453,Bellflower DR,VALPARAISO,IN,46383,
US1INPT0073,41.549906,-87.090204,1,789,125  N,VALPARAISO,IN,46385-8900,
US1INPT0077,41.306416,-87.064739,1,800,ANDAYOL DR ,KOUTS,IN,46347-9665,
US1INPT0078,41.36162,-87.144399,1,406,WEST 500  S,VALPARAISO,IN,46385,0.9
US1INPT0079,41.406407,-87.2133,1,1684,Sunnyslope DR,CROWN POINT,IN,46307,0.9
US1INPT0080,41.586457,-87.128795,1,7400,LENBURG RD ,PORTAGE,IN,46368-2660,
US1INPT0082,41.617348,-87.084564,1,101,Lake Vista DR,CHESTERTON,IN,46304,
US1INPT0083,41.543523,-87.134591,1,769,IMPERIAL RD ,VALPARAISO,IN,46385-9372,0.9
US1INPT0084,41.420671,-87.196162,1,96,SOUTH 675  W,HEBRON,IN,46341,0.9
US1INPT0086,41.459929,-87.149245,1,432,Wessex RD,VALPARAISO,IN,46385,0.9
US1INPT0090,41.434571,-87.145039,1,392,Division RD,VALPARAISO,IN,46385,0.9
US1INPT0091,41.594424,-86.975285,1,1122,475  N,CHESTERTON,IN,46304-9213,0.9
US1INPT0092,41.332078,-87.215781,1,799,WEST 750  S,HEBRON,IN,46341,
US1INPT0094,41.488329,-87.073166,1,958,Sheffield DR,VALPARAISO,IN,46385,
US1INPT0095,41.473109,-87.060967,1,2,Walnut ST,VALPARAISO,IN,46383,0.9
US1INPT0097,41.464793,-87.016402,1,300,CAIN DR ,VALPARAISO,IN,46383-8354,0.9
US1INPT0098,41.489575,-87.058014,1,206,SOMERSET DR ,VALPARAISO,IN,46383-2431,0.9
US1INPT0099,41.502697,-87.045949,1,1201,Crosscreek RD,VALPARAISO,IN,46383,
US1INPT0105,41.460931,-87.110815,1,201,Westgate DR,VALPARAISO,IN,46385,
US1INPT0106,41.402226,-87.210685,1,2132,Hidden Valley DR,CROWN POINT,IN,46307,0.9
US1INPT0107,41.479645,-87.035079,1,1305,Peachtree DR,VALPARAISO,IN,46383,0.9
US1INPT0108,41.486814,-87.059488,1,199,CALHOUN CRT,VALPARAISO,IN,46383,0.9
US1INPT0110,41.611559,-87.033537,1,901,Read DR,CHESTERTON,IN,46304,0.9
US1INPT0113,41.41291,-87.216671,1,1093,Shoreline DR,CROWN POINT,IN,46307,
US1INPT0114,41.422292,-87.147149,1,88,SOUTH 410  W,VALPARAISO,IN,46385,
US1INPT0115,41.281571,-87.051253,1,68,EAST 1050  S,KOUTS,IN,46347,0.9
US1INPT0116,41.514142,-87.028414,1,2500,Linda RD,VALPARAISO,IN,46383,0.9
US1INPT0117,41.40818,-87.104854,1,186,SOUTH 200  W,VALPARAISO,IN,46385,
US1INPT0118,41.499157,-86.979932,1,446,NORTH 450  E,VALPARAISO,IN,46383,
US1INPT0125,41.413217,-87.0393,1,100,Wind Whistle DR,VALPARAISO,IN,46383,0.9
US1INPT0126,41.327614,-87.193405,1,531,TAMARACK TERR,HEBRON,IN,46341,
US1INPT0128,41.486793,-87.035976,1,2005,Shaker DR,VALPARAISO,IN,46383,0.9
US1INPT0133,41.493732,-87.086987,1,2800,BEAUTY CREEK RUN,VALPARAISO,IN,46385,0.9
US1INPT0134,41.501829,-87.045797,1,3612,Meadow Lake DR,VALPARAISO,IN,46383,
US1INPY0001,38.196018,-86.715044,1,5100,SINAI RD ,BRISTOW,IN,47515-8835,
US1INPY0003,37.972882,-86.641346,1,9100,Timberland RD,CANNELTON,IN,47520,0.9
US1INPY0004,37.962745,-86.75098,1,2219,PAYNE ST ,TELL CITY,IN,47586-2832,
US1INPY0005,38.089051,-86.6133,1,16997,OLD STATE RD 37,LEOPOLD,IN,47551,
US1INPY0006,38.089802,-86.555445,1,13001,Leopold Circle RD E,LEOPOLD,IN,47551,0.9
US1INRN0004,40.25853,-84.975664,1,34,E 650  N,RIDGEVILLE,IN,47380,
US1INRN0005,40.221193,-85.105448,1,6700,400  W,FARMLAND,IN,47340-9498,
US1INRN0006,40.162754,-85.016324,1,100,200  S,WINCHESTER,IN,47394-9105,0.9
US1INRN0007,40.295973,-85.179302,1,10632,STATE ROAD 28 RD,Green,IN,47373,
US1INRN0008,40.192387,-85.199132,1,400,Oak St E,Parker City,IN,47368,0.9
US1INRN0009,40.049702,-84.947302,1,702,Westwood DR,LYNN,IN,47355,0.9
US1INRN0012,40.046488,-85.126741,1,209,COUNTY RD 800  W,MODOC,IN,47358,
US1INRP0004,39.169146,-85.235956,1,900,MUD PIKE RD E,OSGOOD,IN,47037-8876,0.9
US1INRP0005,39.242109,-85.253792,1,11174,State Road 229,Batesville,IN,47006,
US1INRP0006,39.292676,-85.220492,1,500,Eastern AVE S,BATESVILLE,IN,47006,0.9
US1INRP0009,39.029416,-85.11958,1,15901,E CO RD 300  S,AURORA,IN,47001,
US1INRP0011,39.304201,-85.215564,1,900,STATE ROAD 46  W,BATESVILLE,IN,47006-9183,
US1INRP0012,39.283269,-85.236496,1,507,STATE RD 229,BATESVILLE,IN,47006,
US1INRS0002,39.758633,-85.320205,1,7000,1000  E,FALMOUTH,IN,46127-9719,0.9
US1INRS0004,39.691537,-85.632644,1,6200,1000  N,MORRISTOWN,IN,46161-9202,
US1INRS0005,39.579334,-85.571449,1,6984,COUNTY RD 235  S,HOMER,IN,46146,0.9
US1INRS0007,39.68288,-85.470507,1,4900,RUSHVILLE RD N,RUSHVILLE,IN,46173-8742,
US1INRS0009,39.618235,-85.434302,1,1010,WATSON ST ,RUSHVILLE,IN,46173-1357,0.9
US1INSH0001,39.698007,-85.735484,1,11945,N 250  E,MORRISTOWN,IN,46161,
US1INSH0002,39.59056,-85.685999,1,4801,E PR 435  N,SHELBYVILLE,IN,46176,0.9
US1INSH0003,39.647612,-85.642299,1,8501,N 750  E,MORRISTOWN,IN,46161,
US1INSH0004,39.495689,-85.903264,1,7498,State Road 44 Rd,Bengal,IN,46176,0.9
US1INSH0005,39.512087,-85.779257,1,1199,Tompkins ST S,SHELBYVILLE,IN,46176,0.9
US1INSH0007,39.631988,-85.716065,1,7400,MORRISTOWN RD N,SHELBYVILLE,IN,46176-9527,
US1INSH0008,39.40396,-85.894019,1,8027,S 600  W,EDINBURGH,IN,46124,
US1INSH0009,39.603977,-85.85342,1,5698,Frontage Rd N,Clover Village,IN,46126,
US1INSH0010,39.453593,-85.875315,1,4766,Marietta RD S,SHELBYVILLE,IN,46176,0.9
US1INSH0011,39.513427,-85.885666,1,5300,100  W,SHELBYVILLE,IN,46176-8722,
US1INSH0015,39.474797,-85.643831,1,3456,COUNTY ROAD 725 RD,Liberty,IN,46182,0.9
US1INSH0016,39.638878,-85.911165,1,6740,800  W,Sugar Creek,IN,46126,0.9
US1INSH0020,39.586848,-85.866018,1,411,MAIN ST W,FAIRLAND,IN,46126-2054,0.9
US1INSJ0005,41.631446,-86.291133,1,59267,HIGH POINTE DR ,SOUTH BEND,IN,46614-4115,
US1INSJ0007,41.723885,-86.213371,1,17819,Cleveland RD,Mishawaka,IN,46544,0.9
US1INSJ0008,41.738668,-86.237668,1,19101,GLENDALE AVE ,SOUTH BEND,IN,46637-2706,0.9
US1INSJ0009,41.632488,-86.2221,1,1625,GALWAY CRT,MISHAWAKA,IN,46544,
US1INSJ0010,41.691961,-86.523177,1,55225,Wintercrest DR,Hudson,IN,46552,
US1INSJ0012,41.743792,-86.267923,1,51549,HAVERHILL CRT,Mishawaka,IN,46544,
US1INSJ0013,41.758168,-86.143679,1,50653,Hollybrook DR,Mishawaka,IN,46544,0.9
US1INSJ0015,41.741156,-86.15442,1,51835,DEER TRAIL CRT,Mishawaka,IN,46544,
US1INSJ0016,41.737254,-86.194904,1,16899,KEY CRT,GRANGER,IN,46530,0.9
US1INSJ0017,41.50186,-86.385734,1,68340,Redwood RD,North Liberty,IN,46554,
US1INSJ0019,41.750643,-86.176034,1,51171,MIDLOTHIAN CRT,Mishawaka,IN,46544,0.9
US1INSJ0020,41.690827,-86.245869,1,402,NAPOLEON BLVD,Mishawaka,IN,46544,0.9
US1INSJ0024,41.647965,-86.129129,1,3020,Princeton DR,MISHAWAKA,IN,46544,0.9
US1INSJ0026,41.68321,-86.095236,1,11701,PENN RD ,MISHAWAKA,IN,46545-7862,
US1INSJ0027,41.698729,-86.272822,1,1733,STOCKER PLACE,Mishawaka,IN,46545,
US1INSJ0028,41.620828,-86.215143,1,5209,Canton ST,MISHAWAKA,IN,46544,
US1INSJ0029,41.760396,-86.079828,1,10913,Couger DR,Mishawaka,IN,46544,0.9
US1INSJ0031,41.706676,-86.515775,1,507,Front ST,Hudson,IN,46552,0.9
US1INSJ0032,41.657539,-86.526368,1,3500,900  N,Wills,IN,46552,0.9
US1INSJ0034,41.486072,-86.408137,1,69361,Sycamore RD,Walkerton,IN,46574,0.9
US1INSJ0035,41.737847,-86.101595,1,52089,BELLFLOWER LANE,Mishawaka,IN,46544,
US1INSJ0036,41.602515,-86.099722,1,61406,Cedar RD,MISHAWAKA,IN,46544,0.9
US1INSJ0046,41.746265,-86.107201,1,12300,TIMBERLINE,Mishawaka,IN,46544,0.9
US1INSJ0047,41.672646,-86.380029,1,56450,Quince RD,Portage,IN,46619,
US1INSJ0048,41.728757,-86.364791,1,25683,PACK TRAIL,Portage,IN,46619,0.9
US1INSJ0058,41.622512,-86.216366,1,2110,RENFREW CRT,MISHAWAKA,IN,46544,0.9
US1INSJ0059,41.713782,-86.234562,1,53700,Pinehurst ST,SOUTH BEND,IN,46637,0.9
US1INSJ0062,41.715021,-86.205224,1,53550,Generations DR,Mishawaka,IN,46544,
US1INSJ0064,41.6647,-86.130839,1,2921,Shore DR S,MISHAWAKA,IN,46544,
US1INSL0001,39.095449,-87.417309,1,100,Wolfenberger ST N,SULLIVAN,IN,47882,
US1INSL0002,39.095424,-87.412097,1,303,WASHINGTON ST W,SULLIVAN,IN,47882-1463,0.9
US1INSN0001,41.730287,-84.946607,1,1250,STATE ROAD 120  E,FREMONT,IN,46737-9447,0.9
US1INSN0002,41.584994,-85.100891,1,5952,W 400  S,PLEASANT LAKE,IN,46779,0.9
US1INSN0003,41.599766,-85.082235,1,5001,Lake Valley RD W,PLEASANT LAKE,IN,46779,0.9
US1INSN0004,41.574418,-85.030151,1,1700,Main ST,PLEASANT LAKE,IN,46779,0.9
US1INSN0005,41.532516,-84.885729,1,7750,535  S,HAMILTON,IN,46742-9602,
US1INSN0007,41.607875,-84.837881,1,2501,800  S,ANGOLA,IN,46703-8233,0.9
US1INSN0009,41.700914,-84.985292,1,200,400  E,ANGOLA,IN,46703-8576,
US1INSN0010,41.709904,-85.088545,1,5026,Binkley RD W,ORLAND,IN,46703,0.9
US1INSN0012,41.53061,-85.077335,1,2,Collins ST N,HUDSON,IN,46747,0.9
US1INSN0014,41.744115,-85.058253,1,2992,STATE RD 120  W,FREMONT,IN,46737,
US1INSN0015,41.644428,-85.165001,1,101,LANE 101 WEST OTTER LK ,ANGOLA,IN,46703-9760,0.9
US1INSN0019,41.697959,-85.061955,1,2,101FA JIMMERSON LK LANE,ANGOLA,IN,46703,0.9
US1INSN0025,41.625121,-85.001243,1,1001,WEST ST S,ANGOLA,IN,46703-2169,
US1INSN0026,41.54252,-84.915014,1,1600,LN 150 HAMILTON LK,Otsego,IN,46742,0.9
US1INSN0027,41.640868,-84.990307,1,619,PINE RUN ,ANGOLA,IN,46703-1202,
US1INSN0029,41.741706,-84.944466,1,899,Spring Haven DR,FREMONT,IN,46737,
US1INST0001,41.178938,-86.679086,1,8507,S 100  E,KNOX,IN,46534,0.9
US1INST0002,41.273571,-86.619389,1,4001,E 200  S,KNOX,IN,46534,0.9
US1INST0003,41.244028,-86.668574,1,1501,E 400  S,KNOX,IN,46534,
US1INST0004,41.208172,-86.774553,1,6401,Walnut ST S,NORTH JUDSON,IN,46366,0.9
US1INST0005,41.290067,-86.61107,1,800,WILLIAMS ST ,KNOX,IN,46534-2135,0.9
US1INST0007,41.200998,-86.743083,1,2300,700  W,NORTH JUDSON,IN,46366-8621,0.9
US1INST0009,41.209687,-86.783524,1,501,Garfield AVE,NORTH JUDSON,IN,46366,
US1INST0010,41.180675,-86.833584,1,8187,S 700  W,NORTH JUDSON,IN,46366,0.9
US1INST0012,41.285765,-86.613318,1,1300,Evelyn AVE,KNOX,IN,46534,0.9
US1INST0014,41.24845,-86.852529,1,3600,800  S,SAN PIERRE,IN,46374-9689,0.9
US1INTN0005,40.362299,-86.02745,1,700,400  W,SHARPSVILLE,IN,46068-9083,0.9
US1INTN0007,40.232895,-85.951555,1,3300,500  E,ATLANTA,IN,46031-9543,0.9
US1INTN0008,40.282007,-86.04883,1,100,RR 3,TIPTON,IN,46072,0.9
US1INTN0009,40.297286,-86.060084,1,338,S 250  W,TIPTON,IN,46072,0.9
US1INTN0010,40.255026,-85.900261,1,5998,E 350  S,ELWOOD,IN,46036,
US1INTP0002,40.407535,-86.874408,1,1000,20TH ST S,LAFAYETTE,IN,47905-1556,
US1INTP0005,40.421451,-86.910315,1,218,Grant ST S,WEST LAFAYETTE,IN,47906,0.9
US1INTP0009,40.467284,-87.061192,1,8321,W 350  N,WEST LAFAYETTE,IN,47906,0.9
US1INTP0011,40.354206,-86.908621,1,4400,NORWICK DR ,LAFAYETTE,IN,47909-6922,0.9
US1INTP0012,40.45555,-86.92451,1,2635,YEAGER RD ,WEST LAFAYETTE,IN,47906-1355,0.9
US1INTP0013,40.457491,-86.910702,1,2801,Wilshire AVE,WEST LAFAYETTE,IN,47906,
US1INTP0015,40.439994,-86.826419,1,1309,King Arthur DR,LAFAYETTE,IN,47905,0.9
US1INTP0017,40.454435,-86.776839,1,6700,JEFFRY LN ,LAFAYETTE,IN,47905-8429,0.9
US1INTP0018,40.393935,-86.878008,1,2398,Foxhall Dr,Lafayette,IN,47909,
US1INTP0020,40.40372,-86.871908,1,1401,22ND ST S,LAFAYETTE,IN,47905-2053,0.9
US1INTP0021,40.421878,-86.952413,1,1900,Newman RD,WEST LAFAYETTE,IN,47906,0.9
US1INTP0022,40.380242,-86.866007,1,3601,SPRING CRT N,LAFAYETTE,IN,47909,0.9
US1INTP0025,40.42572,-87.003876,1,5299,Moores Bay RD,WEST LAFAYETTE,IN,47906,0.9
US1INTP0026,40.407826,-86.895441,1,900,2ND ST S,LAFAYETTE,IN,47905-1779,0.9
US1INTP0027,40.330643,-86.75148,1,5800,800  S,LAFAYETTE,IN,47905-9360,0.9
US1INTP0028,40.436035,-86.844508,1,3700,BOULDER CT ,LAFAYETTE,IN,47905-4009,0.9
US1INTP0029,40.448568,-87.005061,1,2100,EDGEWOOD DR ,WEST LAFAYETTE,IN,47906-9686,0.9
US1INTP0038,40.447301,-86.953318,1,99,PEREGRINE CRT,WEST LAFAYETTE,IN,47906,
US1INTP0040,40.483669,-86.892049,1,4560,N 75  E,WEST LAFAYETTE,IN,47906,
US1INTP0074,40.434335,-86.901409,1,860,Rose St,West Lafayette,IN,47906,
US1INVG0004,39.444986,-87.367311,1,2000,WALDEN CT ,TERRE HAUTE,IN,47802-3490,0.9
US1INVG0005,39.412406,-87.396197,1,4201,Hilton ST S,TERRE HAUTE,IN,47802,0.9
US1INVG0006,39.578414,-87.50804,1,5732,New Goshen AVE W,WEST TERRE HAUTE,IN,47885,
US1INVG0009,39.467077,-87.401876,1,1000,US HWY 40,TERRE HAUTE,IN,47807,0.9
US1INVG0016,39.506726,-87.243967,1,10801,Flesher AVE E,TERRE HAUTE,IN,47803,0.9
US1INVG0019,39.404871,-87.50098,1,5702,Lewis DR W,WEST TERRE HAUTE,IN,47885,
US1INVN0001,38.140079,-87.613022,1,17610,Owensville Rd,Armstrong,IN,47720,0.9
US1INVN0002,37.966144,-87.537355,1,1501,SOUTHEAST BLVD ,EVANSVILLE,IN,47714-2034,
US1INVN0005,37.961886,-87.477797,1,200,THOMPSON AVE ,EVANSVILLE,IN,47715-7446,0.9
US1INVN0006,38.06586,-87.684163,1,9400,HILLVIEW DR ,EVANSVILLE,IN,47720-7884,0.9
US1INVN0009,38.015677,-87.644778,1,5723,New Harmony RD,EVANSVILLE,IN,47720,
US1INVN0010,38.028201,-87.543203,1,1152,St George RD,EVANSVILLE,IN,47711,0.9
US1INVN0011,38.045522,-87.559251,1,7300,MALLARD POINTE,EVANSVILLE,IN,47711,
US1INVN0012,38.074014,-87.602711,1,10400,SCHAEFFER RD ,EVANSVILLE,IN,47720-7155,
US1INVN0013,37.964942,-87.637317,1,5100,Middle Mt Vernon Rd,Perry,IN,47712,0.9
US1INVN0016,38.031546,-87.608098,1,2832,Mill Rd W,Kasson,IN,47720,0.9
US1INVR0001,39.670025,-87.412224,1,1198,Matthews ST,CLINTON,IN,47842,0.9
US1INWB0004,40.73903,-85.774235,1,898,State Road 124,Liberty,IN,46992,0.9
US1INWB0006,40.694713,-85.846562,1,8900,300  S,WABASH,IN,46992-8092,0.9
US1INWB0007,40.898517,-85.786989,1,596,COUNTY RD 500  N,URBANA,IN,46990,
US1INWB0010,40.684237,-85.737314,1,7700,STATE ROAD 218  E,LA FONTAINE,IN,46940-9043,
US1INWB0013,40.782241,-85.841953,1,1674,King St,South Haven,IN,46992,
US1INWB0014,40.821826,-85.736117,1,2576,Durnbaugh RD E,LAGRO,IN,46941,0.9
US1INWB0015,40.851015,-85.942773,1,1939,N 700  E,WABASH,IN,46992,
US1INWB0016,40.802582,-85.811285,1,560,Hill ST E,WABASH,IN,46992,
US1INWB0017,40.81625,-85.829549,1,1614,Alber ST,WABASH,IN,46992,
US1INWB0018,40.803545,-85.828262,1,200,Stitt St,Wabash,IN,46992,0.9
US1INWB0020,40.803545,-85.828262,1,200,Stitt St,Wabash,IN,46992,0.9
US1INWB0021,41.000464,-85.778867,1,242,Wabash ST N,NORTH MANCHESTER,IN,46962,0.9
US1INWH0002,40.89775,-86.65176,1,11226,E 1000  N,MONTICELLO,IN,47960,0.9
US1INWH0004,40.74498,-86.75202,1,563,Lakeside DR E,MONTICELLO,IN,47960,0.9
US1INWH0006,40.74203,-86.63105,1,12156,Stringtown RD E,IDAVILLE,IN,47950,
US1INWH0007,40.737541,-86.760439,1,536,Bluff St S,Monticello,IN,47960,
US1INWH0009,40.809,-86.76879,1,3806,E26,MONTICELLO,IN,47960,0.9
US1INWH0010,40.86867,-86.6477,1,11552,STATE RD 16  E,IDAVILLE,IN,47950,0.9
US1INWH0011,40.63482,-86.99495,1,6594,W 800  S,BROOKSTON,IN,47923,0.9
US1INWH0013,40.638399,-87.040306,1,7786,United States Highway 231,Round Grove,IN,47923,
US1INWH0018,40.760538,-86.759982,1,321,BEACH DR N,MONTICELLO,IN,47960-1608,
US1INWH0019,40.82402,-86.78912,1,4834,BOXMAN PL N,MONTICELLO,IN,47960,0.9
US1INWK0002,37.954412,-87.374247,1,7612,Sharon Rd,Ohio,IN,47630,0.9
US1INWK0003,38.027041,-87.368043,1,6446,Gardner Rd,Ohio,IN,47610,0.9
US1INWK0004,37.992658,-87.411939,1,8900,CAMELOT DR ,NEWBURGH,IN,47630-7830,0.9
US1INWK0005,38.080377,-87.273472,1,1798,COUNTY RD 350  N,BOONVILLE,IN,47601,
US1INWK0006,38.006616,-87.364547,1,2000,WILLOW LAKE DR ,NEWBURGH,IN,47630-8076,0.9
US1INWK0007,37.981224,-87.398107,1,8100,COVINGTON CT ,NEWBURGH,IN,47630-2979,
US1INWK0008,37.969195,-87.436826,1,10080,Outer Lincoln Ave,Camp Brosend,IN,47630,0.9
US1INWK0010,37.966116,-87.410201,1,8624,Framewood DR,NEWBURGH,IN,47630,0.9
US1INWK0011,37.97561,-87.410948,1,4000,COUNTY RD 884  W,NEWBURGH,IN,47630,
US1INWK0012,38.06552,-87.273822,1,2198,State Route 61 Rte N,Rolling Acres,IN,47601,
US1INWK0014,38.027587,-87.446445,1,10800,BOONVILLE HWY ,CHANDLER,IN,47610-9294,0.9
US1INWK0015,38.151919,-87.447193,1,8057,Saint Johns RD,ELBERFELD,IN,47613,0.9
US1INWK0016,37.960872,-87.383288,1,7300,EDGEDALE DR ,NEWBURGH,IN,47630-2957,0.9
US1INWK0019,37.956252,-87.382344,1,5400,Lenn Rd,Ohio,IN,47630,0.9
US1INWK0020,37.983819,-87.396328,1,7748,Vann Rd,Ohio,IN,47630,
US1INWK0021,38.083705,-87.11819,1,200,MAIN ST N,TENNYSON,IN,47637-7126,
US1INWL0001,40.888399,-85.12863,1,9001,N 500  E,OSSIAN,IN,46777,0.9
US1INWL0002,40.800707,-85.154158,1,3624,400  E,Lancaster,IN,46714,
US1INWL0003,40.757129,-85.108372,1,1000,N 600  E,BLUFFTON,IN,46714,0.9
US1INWL0005,40.793232,-85.166071,1,3498,State Road 1 Rd N,North Oaks,IN,46714,
US1INWL0006,40.725112,-85.152704,1,1400,BROOKHAVEN DR ,BLUFFTON,IN,46714-3845,0.9
US1INWL0007,40.742786,-85.090077,1,2,STATE ROAD 301 RD N,Lancaster,IN,46714,
US1INWL0008,40.764786,-85.158945,1,600,WILLOWBROOK TRL ,BLUFFTON,IN,46714-1025,
US1INWL0010,40.909957,-85.290296,1,11600,MARZANE RD-90  N,MARKLE,IN,46770-9766,0.9
US1INWL0011,40.729754,-85.161406,1,1000,RANCH RD ,BLUFFTON,IN,46714-2726,
US1INWL0013,40.800866,-85.132504,1,4800,400  E,CRAIGVILLE,IN,46731-9735,0.9
US1INWL0014,40.873817,-85.223313,1,2,W 900  N,UNIONDALE,IN,46791,0.9
US1INWN0002,39.820713,-84.872825,1,600,22ND ST S,RICHMOND,IN,47374-6537,0.9
US1INWN0004,39.820831,-84.996322,1,400,Morton Ave N,Center,IN,47330,
US1INWN0011,39.992792,-85.14457,1,11300,STATE ROAD 1  N,LOSANTVILLE,IN,47354-9414,0.9
US1INWN0016,39.889247,-84.935789,1,2600,TINGLER RD W,RICHMOND,IN,47374-9273,
US1INWN0018,39.801331,-84.817444,1,4470,Greenmount Pike,New Westville,OH,47374,0.9
US1INWR0004,40.340157,-87.285904,1,1698,Dewey ST N,ATTICA,IN,47918,
US1INWR0006,40.282094,-87.294523,1,200,Grant St,Williamsport,IN,47993,0.9
